Name(String),Dept(Integer),Salary(Integer),Tax(Integer)
Martinez,0,731400,7315
Thompson,4,942800,9429
Johnson,4,840900,8410
Smith,2,433600,4337
Martin,0,1025500,10256
Jackson,2,713600,7137
White,4,25200,253
Smith,0,971700,9718
Smith,4,999000,9991
Martinez,1,285000,2851
Thomas,2,901900,9020
Williams,0,273300,2734
Brown,3,910600,9107
Thompson,1,898900,8990
Miller,4,349600,3497
Thomas,3,499900,5000
Williams,0,868400,8685
Jackson,1,418100,4182
Harris,4,541000,5411
Miller,3,478300,4784
Martinez,4,319600,3197
Robinson,1,332600,3327
Smith,2,453500,4536
Brown,2,154500,1546
Williams,2,222100,2222
Jackson,3,714100,7142
Martinez,0,748100,7482
Williams,4,894700,8948
Martinez,3,497100,4972
Robinson,4,1024700,10248
Anderson,4,173900,1740
Jones,4,150800,1509
Garcia,1,165500,1656
Brown,4,580200,5803
Robinson,2,152900,1530
Martinez,1,903600,9037
Smith,1,852700,8528
Wilson,2,106400,1065
Martin,0,58000,581
Taylor,4,446500,4466
Martin,1,455900,4560
Taylor,2,794000,7941
Garcia,1,912100,9122
Jones,1,881100,8812
Smith,4,3000,31
Davis,1,951500,9516
Williams,3,623600,6237
Anderson,3,520000,5201
Jackson,1,850800,8509
Thomas,2,860500,8606
Wilson,0,914000,9141
Anderson,0,627100,6272
Johnson,3,65700,658
Taylor,2,604800,6049
Harris,2,841300,8414
Williams,3,130900,1310
Anderson,4,885800,8859
Williams,2,29400,295
Martinez,4,169100,1692
Williams,1,1003100,10032
Davis,2,463500,4636
Harris,3,978600,9787
Taylor,2,615100,6152
Jackson,0,943800,9439
Williams,3,977300,9774
Thomas,4,313300,3134
Martinez,4,224700,2248
Jackson,3,602800,6029
Smith,2,356100,3562
Johnson,2,311700,3118
Johnson,2,95200,953
Martin,3,308500,3086
Martinez,0,52100,522
Brown,1,686200,6863
Martin,0,833200,8333
Taylor,2,598700,5988
Martinez,0,565800,5659
Anderson,3,258000,2581
Garcia,1,882000,8810
Jones,2,333700,3338
Smith,0,349100,3492
Moore,2,897200,8973
Jones,1,949200,9493
Wilson,4,176400,1765
Jones,0,787900,7880
Jones,0,728800,7289
Thomas,2,88400,885
Garcia,0,763000,7631
White,1,968000,9681
Jones,2,39200,393
Brown,4,895200,8953
Moore,4,786800,7869
Wilson,1,200400,2005
Robinson,1,1008700,10088
White,2,558000,5581
Brown,1,909400,9095
Martin,2,461100,4612
Anderson,0,491100,4912
Thomas,2,244700,2448
Brown,3,505200,5053
Williams,4,593000,5931
Wilson,1,164400,1634
Anderson,1,492400,4925
Robinson,1,512700,5128
Thompson,4,219700,2198
Jones,3,972600,9727
White,4,644800,6449
Davis,4,67900,680
Miller,3,597500,5976
Miller,4,320000,3201
Thomas,0,97200,962
Miller,3,677100,6772
Brown,0,490200,4903
Davis,0,1012800,10129
Moore,1,923400,9235
Davis,0,168300,1684
Martinez,2,691800,6919
Taylor,3,290900,2910
Brown,1,839200,8393
Smith,3,387600,3877
Wilson,3,593500,5936
Brown,0,128300,1284
Williams,3,381300,3814
Williams,2,719100,7192
Johnson,2,466700,4668
Taylor,3,238600,2387
Martin,0,534600,5347
Anderson,1,214700,2148
Thompson,0,121000,1211
Robinson,3,928300,9284
Thompson,3,587200,5873
Martinez,4,263400,2635
Wilson,1,752700,7528
Harris,2,373400,3735
Thomas,4,885400,8855
Brown,2,226700,2268
Taylor,1,261400,2615
Johnson,3,300000,3001
Garcia,2,52400,525
Smith,0,954700,9548
Miller,4,650700,6508
Robinson,3,275100,2752
Martinez,3,576400,5765
Johnson,4,810700,8108
Martin,4,686100,6862
Williams,1,229700,2298
Garcia,1,1014700,10148
White,1,200800,2009
Anderson,2,109400,1095
Miller,3,135200,1353
Martin,0,730000,7301
Thomas,3,29100,292
Moore,1,799100,7992
Thomas,3,957700,9578
Martinez,1,55600,557
Jones,0,102500,1026
Anderson,2,53300,534
Thomas,2,48700,488
Garcia,4,601400,6015
Miller,4,559300,5594
Anderson,0,645900,6460
Moore,2,608800,6089
Jackson,1,889100,8892
Miller,2,109600,1097
Martin,1,86600,867
Miller,2,622700,6228
Martin,2,506700,5068
Brown,2,264100,2642
Thomas,0,484300,4833
Jackson,1,413700,4138
Jones,3,329000,3291
Miller,2,500600,5007
Anderson,2,790600,7907
Taylor,1,709700,7098
Williams,3,41000,411
Thompson,2,531500,5316
Thompson,1,73200,733
White,1,892400,8925
Smith,0,936600,9367
Thompson,4,207400,2075
Harris,3,297600,2977
Davis,2,90200,903
Brown,1,930000,9301
Martinez,4,386200,3863
Brown,1,268000,2681
Jackson,1,81400,815
Harris,1,534100,5342
Robinson,0,687200,6873
Brown,1,496700,4968
Jackson,0,218100,2182
Thompson,0,6400,65
Thomas,0,310900,3110
Anderson,3,954500,9546
White,1,320300,3204
Harris,2,767500,7676
Davis,2,968300,9684
Martin,4,930800,9309
Miller,1,83100,832
Garcia,0,274700,2748
Jones,3,155400,1555
Taylor,1,403700,4038
Martin,3,820000,8201
Anderson,1,880000,8801
Thomas,2,927500,9276
Taylor,2,281000,2811
Wilson,1,881500,8816
Moore,1,341200,3413
Robinson,3,186400,1865
Jackson,4,138500,1386
Brown,0,448900,4490
Williams,2,750600,7507
Johnson,1,479300,4794
Thompson,3,219300,2194
Thomas,0,408400,4085
Jackson,3,833800,8339
Brown,1,614300,6144
Jones,0,99000,991
Anderson,0,876200,8763
Brown,4,895400,8955
Jones,3,890300,8904
Taylor,0,289000,2891
Anderson,2,45100,452
Moore,1,318800,3189
Robinson,1,361200,3613
Harris,1,643400,6435
Garcia,0,793600,7937
Moore,3,758400,7585
Johnson,3,127300,1274
Brown,0,604500,6046
Brown,1,792600,7927
Harris,3,761000,7611
Brown,1,431300,4314
Williams,4,550300,5504
Harris,0,46600,467
Robinson,2,371600,3717
Taylor,0,808700,8088
Thompson,0,291400,2915
Wilson,0,448100,4482
Jackson,0,556100,5562
Robinson,4,252500,2526
Williams,2,528400,5285
Smith,1,168400,1685
Martin,0,224100,2242
Smith,4,484500,4846
Smith,1,746100,7462
Garcia,1,185600,1857
Davis,4,512500,5126
Wilson,0,79800,799
Garcia,2,65800,659
Taylor,4,474400,4745
Thompson,2,231700,2318
Anderson,0,546900,5470
Smith,0,1012400,10114
Johnson,1,321600,3217
Taylor,1,490100,4902
Wilson,1,853200,8533
Robinson,0,501400,5015
Martinez,2,371800,3708
Wilson,2,800300,8004
Jackson,4,241800,2419
Davis,3,1011400,10115
Harris,1,645500,6456
Moore,2,907000,9071
Robinson,2,702700,7028
Smith,3,718500,7186
Johnson,0,280900,2810
Anderson,2,904000,9041
Miller,4,955900,9560
White,3,176200,1763
Martinez,4,217300,2174
Brown,3,818700,8188
Anderson,1,471000,4711
Martinez,3,635800,6359
Moore,1,320400,3205
Martin,0,332100,3322
Harris,1,863700,8638
Jones,4,205400,2055
Thompson,3,76200,763
Wilson,1,226500,2266
Thomas,2,160800,1609
Miller,3,134100,1342
Jones,1,205900,2060
Harris,2,32100,322
Moore,4,715200,7153
Wilson,4,163000,1631
Taylor,0,647700,6478
Martin,4,807300,8074
Jackson,3,363300,3634
Williams,2,513600,5137
Moore,1,371700,3718
Martinez,2,496200,4963
White,1,318000,3181
Martinez,3,261900,2620
Anderson,1,893500,8936
Davis,0,162500,1626
Anderson,2,131700,1318
Anderson,0,663200,6633
Thomas,4,195100,1952
Martin,3,383400,3835
Thomas,1,26000,261
Davis,0,486600,4867
Jackson,0,900000,9001
Brown,2,784000,7841
Miller,3,897400,8975
Martinez,2,473600,4737
Thomas,0,564400,5645
Anderson,2,135100,1352
Robinson,0,131600,1317
Smith,0,293000,2931
Williams,1,954600,9547
Martin,2,344000,3441
Wilson,1,98300,984
Williams,0,135400,1355
Brown,4,433100,4332
Thompson,0,717400,7175
Jackson,3,141500,1416
Moore,0,699600,6997
Wilson,4,702800,7029
Robinson,2,121500,1216
Smith,0,191100,1912
Brown,3,707900,7080
Jackson,1,316600,3167
Thompson,3,631100,6312
Brown,1,266600,2667
Smith,3,304200,3043
Harris,4,797800,7979
Johnson,4,130000,1301
Brown,4,925300,9254
Martinez,1,409500,4096
Robinson,4,931100,9312
Anderson,2,838700,8388
Harris,2,131000,1311
Williams,0,809700,8098
Martinez,0,709800,7099
Smith,3,668900,6690
Wilson,2,340700,3408
Garcia,0,690300,6904
Jackson,1,27500,276
Harris,2,481200,4813
Anderson,3,682700,6828
Jackson,1,519300,5194
Brown,4,467900,4680
Thomas,3,20600,207
Harris,1,922200,9223
Martin,2,579200,5793
Johnson,0,986800,9869
White,2,133900,1340
Thomas,0,1022900,10230
Harris,1,235900,2360
Williams,1,411600,4117
Robinson,4,482000,4821
Thomas,4,343900,3440
Smith,3,80300,804
Johnson,4,456000,4561
Williams,0,86300,864
Thomas,1,483200,4833
Johnson,3,717900,7180
Williams,3,251400,2515
Davis,1,408100,4082
Johnson,3,942100,9422
Martin,4,648400,6485
Garcia,4,846000,8461
Garcia,2,307500,3076
Martin,2,892700,8928
Johnson,2,373100,3732
Anderson,0,175600,1757
Jones,3,357600,3577
Wilson,3,520800,5209
Garcia,4,432900,4330
Davis,0,695100,6952
Brown,3,279000,2791
Moore,4,343700,3438
White,4,820800,8209
Anderson,4,825100,8252
Jackson,2,589800,5899
Thompson,4,362600,3627
Moore,1,236000,2361
Jones,1,61200,613
Smith,0,171000,1711
Thomas,1,677300,6774
Jones,0,746700,7468
Martinez,1,1017300,10174
Thomas,3,667900,6680
Davis,3,422500,4226
Johnson,0,44600,447
Anderson,3,1002900,10030
Jackson,0,827300,8274
Williams,1,948900,9490
Miller,0,119700,1198
Davis,1,675900,6760
Anderson,4,964400,9645
Williams,0,906400,9065
Anderson,3,913700,9138
Thompson,0,590700,5908
Jackson,3,237700,2378
Wilson,3,85000,851
Thompson,1,1016500,10166
White,3,937500,9376
Davis,2,287000,2871
Brown,0,724900,7250
Thomas,1,602900,6030
Martinez,3,152700,1528
Martin,0,348100,3482
Harris,4,853400,8535
White,4,404500,4046
Johnson,2,971600,9717
Jones,3,550000,5501
Harris,4,168900,1690
Wilson,4,589600,5897
White,1,538700,5388
Jackson,4,773900,7740
Miller,0,324900,3250
Jones,4,187100,1872
Taylor,1,157000,1571
Miller,3,877500,8776
Johnson,1,141100,1412
Davis,4,831700,8318
Harris,0,113700,1138
Harris,1,718700,7188
Robinson,1,674100,6742
White,1,302500,3026
Davis,4,575500,5756
Johnson,1,216400,2154
Smith,0,425500,4256
White,4,84000,841
Anderson,0,1007700,10078
Anderson,2,310200,3103
Wilson,1,454300,4544
Anderson,3,536600,5367
Wilson,0,969200,9693
Taylor,4,230600,2307
Williams,0,648600,6487
Williams,3,774000,7741
Brown,2,835700,8358
Smith,2,605100,6052
Thompson,0,947400,9464
Jackson,3,905200,9053
Moore,2,174800,1749
Thompson,4,657500,6576
Anderson,3,899900,9000
Robinson,0,830200,8303
Anderson,1,1025000,10251
Williams,2,24600,247
Brown,3,258800,2589
Martin,2,651100,6512
Brown,0,138900,1390
Thomas,0,233700,2338
Davis,4,918700,9188
Garcia,0,468500,4686
Garcia,4,336500,3366
Garcia,3,494000,4941
Jones,4,98500,986
Garcia,0,577400,5775
Thompson,2,268800,2689
Jones,3,713100,7132
Martinez,1,984200,9843
Smith,1,183900,1840
Brown,3,600700,6008
Taylor,4,899800,8999
Anderson,3,511700,5118
Garcia,0,809600,8097
Thomas,3,21700,218
Harris,3,614400,6145
White,0,705700,7058
Williams,4,521000,5211
Robinson,0,258900,2590
Martinez,0,68200,683
White,2,630600,6307
Jones,1,738300,7384
Taylor,4,668300,6684
Martinez,3,278700,2788
Jackson,2,430300,4304
Smith,2,304700,3048
Jones,2,314700,3148
Moore,2,319900,3200
Taylor,0,322500,3226
Taylor,1,537800,5379
Miller,1,957600,9577
Moore,0,657400,6575
Brown,4,321400,3215
Jones,4,678300,6784
Moore,4,702100,7022
Jones,1,443300,4434
Williams,4,211700,2118
Harris,0,671900,6720
Thompson,0,832500,8326
Thomas,2,833400,8335
Robinson,0,989500,9896
Garcia,1,812600,8127
Robinson,1,167800,1679
Martinez,0,967800,9679
Miller,1,617800,6179
Anderson,3,290600,2907
Johnson,3,413200,4133
Wilson,1,75600,757
Miller,1,304100,3042
Moore,3,925100,9252
Anderson,3,851000,8511
Robinson,3,830700,8308
Thompson,0,579800,5788
Anderson,2,1003700,10038
Brown,1,918100,9182
Garcia,3,248300,2484
Martinez,4,871900,8720
Brown,3,544100,5442
Thompson,3,261600,2617
Harris,1,567700,5678
Moore,2,364900,3650
Thompson,2,345900,3460
Harris,1,267500,2676
Thomas,2,767000,7671
Davis,0,1004000,10041
Miller,4,139300,1394
Davis,0,968700,9688
Jackson,1,782700,7828
Johnson,0,209300,2094
Williams,3,823100,8232
Wilson,2,494800,4949
Thompson,3,126000,1261
Robinson,1,248100,2482
Miller,4,764800,7649
White,4,367200,3673
Thompson,3,375300,3754
Brown,3,889600,8897
Miller,3,943000,9431
Jackson,2,982200,9823
Miller,1,191600,1917
Robinson,2,540300,5404
Martinez,4,603100,6032
Jones,3,876400,8765
Miller,2,884900,8850
Miller,0,1011500,10116
Brown,2,654600,6547
Williams,2,198800,1989
Smith,4,436900,4370
Davis,1,236400,2365
Miller,1,538500,5386
Brown,0,37400,375
Thompson,2,278500,2786
Davis,4,829200,8293
Smith,0,979400,9795
Anderson,0,586100,5862
Harris,4,529500,5296
Smith,2,793300,7934
Garcia,4,521600,5217
Wilson,0,108800,1089
Harris,4,844800,8449
Smith,3,50700,508
Garcia,2,480200,4803
Harris,3,404700,4048
Taylor,1,869000,8680
Martinez,2,839500,8396
White,3,475000,4751
Jackson,2,15200,153
Martinez,2,980800,9809
Robinson,2,393100,3932
Taylor,0,637000,6371
Martin,2,767300,7674
Harris,0,268700,2688
Williams,4,778900,7790
Williams,3,735500,7345
Davis,3,632800,6329
Davis,1,603400,6035
Martin,4,464600,4647
Martinez,4,705900,7060
Martinez,4,647800,6479
Garcia,0,736800,7369
Thomas,4,258400,2585
Taylor,2,547400,5475
Wilson,0,695500,6956
Martinez,1,271500,2716
Garcia,1,162300,1624
Davis,4,88100,882
Thompson,0,61300,614
Smith,2,620500,6206
Miller,4,771000,7711
Moore,3,555100,5552
Taylor,2,4700,48
Williams,3,88500,886
Harris,2,730500,7306
Jackson,0,960600,9607
Taylor,2,593800,5939
Moore,1,594000,5941
Thompson,0,757500,7576
White,0,687100,6872
Anderson,3,812300,8124
White,2,306300,3064
Harris,1,132800,1329
Williams,1,202700,2028
Anderson,1,462800,4629
Robinson,4,139700,1398
Brown,3,966800,9669
White,2,391800,3919
Thomas,3,96500,966
Smith,2,660800,6609
Jones,4,205200,2053
Robinson,3,219800,2199
Williams,2,405000,4051
Miller,4,551200,5513
Johnson,3,165100,1652
White,3,206300,2064
Smith,3,837100,8372
Harris,0,478400,4785
Johnson,3,434200,4343
Brown,0,141200,1413
Taylor,1,274600,2747
Garcia,4,751500,7516
Moore,2,634300,6344
Martinez,4,62800,629
Martin,0,814700,8148
Brown,1,156000,1561
Robinson,3,1017000,10171
Williams,2,12700,128
Johnson,2,209000,2091
Wilson,0,390200,3903
Thompson,1,617200,6173
White,2,72600,727
Jackson,1,686900,6870
Anderson,1,839400,8395
Miller,3,511200,5113
Jones,0,920900,9210
Miller,3,166500,1666
Martinez,2,997400,9975
Anderson,4,416700,4168
Thomas,1,746500,7466
Miller,4,677200,6773
Johnson,0,108100,1082
Thompson,2,52700,528
Miller,0,352500,3526
Davis,4,76800,769
Thomas,3,257400,2575
Taylor,4,522400,5225
Robinson,3,930900,9310
Robinson,2,949600,9497
Jackson,3,1019100,10192
Thomas,1,415900,4160
Garcia,0,275200,2753
Brown,0,555300,5554
Davis,2,476900,4770
Jones,4,122700,1228
Jones,1,758600,7587
Jones,2,428500,4286
Moore,3,677900,6780
Martin,0,960200,9603
Smith,3,623800,6239
Miller,2,322000,3221
Johnson,4,144700,1448
Jones,4,642600,6427
Smith,1,182300,1824
Jackson,1,112200,1123
Jones,1,965500,9656
Moore,0,130100,1302
Jackson,4,78800,789
Robinson,0,893300,8934
Martinez,1,411800,4119
Robinson,0,926500,9266
Williams,0,192800,1929
White,2,972500,9726
Moore,0,660400,6605
Moore,1,619000,6191
Smith,4,253500,2536
White,1,71800,719
White,3,810800,8109
Harris,2,265000,2651
Martinez,3,996900,9970
Harris,2,80100,802
Smith,4,762200,7623
Moore,0,941900,9420
Taylor,2,518200,5183
Williams,2,343000,3431
Moore,0,440300,4404
Taylor,3,205600,2057
Williams,4,306400,3065
Martinez,3,875400,8755
White,0,621400,6215
Thompson,1,468100,4682
Garcia,2,163300,1634
Martin,0,127800,1279
Garcia,3,850500,8506
White,3,756400,7565
Wilson,0,159800,1599
Johnson,0,756500,7566
Jackson,0,642100,6422
Brown,4,81900,820
Jones,3,583400,5835
Moore,1,261700,2618
Johnson,4,303800,3039
Robinson,1,348900,3490
Brown,2,361500,3616
Thomas,2,311900,3120
Anderson,2,791300,7914
Taylor,0,734800,7349
Robinson,2,3500,36
Garcia,4,555700,5558
Garcia,3,6200,63
Taylor,2,217600,2177
Brown,0,934200,9332
Thompson,0,895600,8957
Harris,2,240500,2406
Brown,2,167000,1671
Brown,0,565000,5651
Robinson,2,877000,8771
Williams,3,522700,5228
Miller,3,523300,5234
Martin,2,711900,7120
Garcia,3,781500,7816
Garcia,2,83600,837
Garcia,3,780400,7805
Garcia,2,786900,7870
Johnson,2,157600,1577
Moore,4,335900,3360
Smith,4,609900,6100
Davis,1,836400,8365
Taylor,4,816100,8162
Martin,0,123800,1239
Thompson,2,211800,2119
Smith,4,108200,1083
Brown,4,641700,6418
Harris,2,298700,2988
Garcia,4,171400,1715
Williams,1,724800,7249
Johnson,2,870200,8703
Williams,2,656800,6569
Thomas,2,891700,8918
Martin,0,1020700,10208
Davis,3,1002700,10028
Martinez,0,113000,1131
Jones,3,91500,916
Anderson,2,753800,7539
Thomas,4,591400,5915
Taylor,4,779600,7797
Garcia,2,161100,1612
Martinez,3,919600,9197
Anderson,2,498200,4983
Wilson,3,93700,938
Martinez,0,173500,1736
Anderson,2,374300,3744
White,4,779100,7792
Garcia,2,294900,2950
Martin,3,824200,8243
Robinson,2,525200,5253
Johnson,4,351200,3513
Miller,1,217700,2178
Thompson,4,138100,1382
Martinez,3,886900,8870
Taylor,0,581500,5805
Miller,2,781600,7817
Johnson,0,744800,7449
Jones,3,363200,3633
Williams,0,596700,5968
Brown,2,190900,1910
Moore,2,103500,1036
Thomas,3,524400,5245
Moore,0,612300,6113
Smith,3,901800,9019
Wilson,1,485500,4856
Harris,1,777200,7773
Smith,2,528300,5284
Davis,4,219200,2193
Harris,3,268500,2686
Smith,3,793100,7932
Wilson,4,855800,8559
Davis,1,784600,7847
Martinez,2,1014100,10142
Garcia,1,976900,9770
Wilson,2,307200,3073
Taylor,3,537200,5373
Martin,1,257200,2573
Thompson,1,71000,711
White,2,124900,1250
Johnson,1,755100,7552
Robinson,2,558600,5587
Smith,3,465600,4657
Moore,4,575600,5757
Moore,1,437000,4371
Davis,2,1001100,10012
Martin,4,74200,743
Robinson,2,480000,4801
Anderson,3,65000,651
Miller,0,499700,4998
Anderson,4,867000,8671
Garcia,1,776800,7769
Robinson,1,1010900,10110
Thompson,1,71400,704
Miller,3,414800,4149
Smith,4,689500,6896
Johnson,2,30400,305
Smith,3,523700,5238
Martinez,0,1026800,10269
Moore,2,64300,644
Thomas,1,696000,6961
Thomas,2,115500,1156
Williams,3,474600,4747
Thompson,4,83900,840
Smith,4,280600,2807
Brown,4,959400,9595
Brown,1,119900,1200
Wilson,4,921700,9207
Smith,1,405900,4060
Martinez,3,866800,8669
Davis,3,669700,6698
Moore,0,354000,3541
Anderson,2,154800,1549
Smith,4,362700,3628
Miller,3,324500,3246
Williams,0,951200,9513
Thompson,2,639600,6397
Davis,1,694100,6942
Thompson,4,118500,1186
Brown,2,64600,636
Johnson,1,612000,6121
Anderson,1,935100,9352
Martinez,0,32300,324
Johnson,1,998900,9990
White,4,295800,2959
Brown,4,69800,699
Moore,3,963000,9631
Moore,2,24800,249
Brown,1,719300,7194
Harris,4,666200,6663
Smith,1,962300,9624
Jackson,1,588200,5883
Moore,4,969500,9696
Martinez,3,469000,4691
Brown,0,841500,8416
Taylor,3,900800,9009
Johnson,0,611000,6111
Thomas,0,187300,1874
White,2,1011000,10111
Harris,3,1022000,10221
Miller,4,270600,2707
Martinez,1,121200,1213
Miller,1,157400,1575
Johnson,0,883400,8835
Anderson,3,820900,8210
Miller,0,624600,6247
Jones,2,323400,3235
Jackson,2,125900,1260
Miller,2,25000,251
Miller,3,8600,87
Moore,0,800600,8007
Moore,1,1020000,10201
Harris,4,267900,2680
Wilson,0,173300,1734
Smith,1,746900,7470
White,4,624000,6241
Anderson,0,308400,3085
Smith,4,546700,5468
Brown,0,778400,7785
Harris,4,329400,3295
Martinez,3,297700,2978
Davis,4,919400,9195
White,4,346800,3469
Martinez,3,541500,5416
Johnson,3,991300,9914
Brown,1,820700,8208
Thompson,0,937700,9367
Anderson,2,233100,2332
Robinson,0,786600,7867
Martin,0,744700,7448
Williams,3,153700,1538
Martinez,1,564900,5650
Williams,2,313500,3136
Jackson,3,489700,4898
Davis,1,811500,8116
Anderson,0,727400,7275
Miller,0,517800,5179
Martin,1,655500,6556
Robinson,2,28600,287
Harris,2,564300,5644
Johnson,0,804600,8047
Thomas,1,406200,4063
Anderson,2,223200,2233
Martinez,0,176600,1767
Robinson,3,415300,4154
Johnson,2,650200,6503
Miller,1,885100,8852
Brown,2,508700,5088
Moore,4,429700,4298
Garcia,4,466300,4664
Williams,4,668600,6687
Smith,0,167200,1673
Brown,3,791000,7911
Jones,0,330200,3303
Williams,1,196300,1964
Smith,4,23800,239
Robinson,2,411700,4118
Wilson,2,233800,2339
Smith,3,325200,3253
Garcia,2,104600,1047
Jackson,3,131100,1301
Jackson,3,973800,9739
Thompson,4,658700,6588
Miller,3,579100,5792
Martinez,3,569600,5697
Williams,4,102700,1028
Thomas,2,928400,9285
Taylor,4,49000,491
Miller,1,510500,5106
Garcia,0,333000,3331
Brown,2,203900,2040
Davis,0,817000,8171
Williams,3,200200,2003
Thomas,1,54900,550
Brown,0,159700,1598
Thompson,4,111500,1116
Martinez,1,944000,9441
Martinez,1,907800,9079
Williams,1,408500,4086
Robinson,2,837900,8380
Johnson,2,449600,4497
Harris,3,180700,1808
Jones,3,645700,6458
Miller,4,218400,2185
Wilson,2,952800,9529
Robinson,0,303100,3032
Miller,0,722400,7225
Smith,4,51300,514
Thomas,1,263600,2637
Thomas,1,534000,5341
Jackson,0,953500,9536
Wilson,0,960800,9609
Jackson,1,321000,3211
Garcia,4,388600,3887
Martinez,0,842700,8428
White,2,457600,4577
Thompson,2,510300,5104
Jackson,0,204000,2041
Thomas,0,153800,1539
Williams,4,239300,2394
Davis,2,67700,678
Taylor,2,362000,3621
Moore,1,335300,3354
Robinson,4,654200,6543
Garcia,0,411400,4115
Smith,1,530700,5308
Johnson,2,457000,4571
Moore,1,689100,6892
Robinson,0,1400,15
Jackson,3,535000,5351
Martin,3,507000,5071
Harris,4,681600,6817
Miller,1,252200,2523
Garcia,4,165700,1658
Martin,3,402100,4022
Robinson,0,508900,5090
Jones,2,594600,5947
Johnson,1,112500,1126
Thomas,4,548100,5482
Johnson,2,477900,4780
White,0,7600,77
Williams,0,307300,3074
Anderson,3,66300,664
Martin,0,809800,8099
Garcia,2,516700,5168
Jackson,1,100100,1002
Robinson,4,235800,2359
White,3,254900,2550
Anderson,4,221500,2216
Thomas,2,116500,1166
Brown,4,330800,3309
Thomas,2,685100,6852
Garcia,3,489900,4900
Moore,2,301100,3012
Anderson,0,1005100,10052
White,3,214100,2142
Jackson,1,790400,7905
Anderson,0,799200,7993
White,1,940000,9401
Miller,3,466100,4662
Thomas,2,928200,9283
White,4,598500,5986
Harris,2,527300,5274
Jackson,3,193400,1935
Thompson,4,204200,2043
Wilson,2,713000,7131
Martin,4,387400,3875
Thompson,1,653800,6539
Smith,0,622400,6225
Garcia,4,311300,3114
Smith,3,553000,5531
Harris,1,425100,4252
Smith,1,476200,4763
Garcia,1,891000,8911
White,2,223500,2236
Anderson,2,102900,1030
Jackson,4,214000,2141
Taylor,0,74100,742
Martin,3,450400,4505
Jackson,1,899700,8998
Smith,1,278000,2781
Jackson,4,994200,9943
Garcia,4,253400,2535
